CCC,Execution Time
5.028324691,1
5.052541653,1
4.937944619,0
4.977812045,1
5.056988382,0
4.973132352,1
4.973035085,0
5.028691135,0
5.057006037,0
5.052279062,1
4.973034896,0
5.024483663,0
5.057135199,0
4.972920257,0
5.023606732,0
5.028168058,1
4.937807772,1
4.942490191,1
5.028316174,1
5.040902359,1
5.052415476,0
5.056734669,0
5.056891465,1
5.028565456,1
5.028423628,0
4.942392445,1
5.024483663,1
5.028201484,1
4.999614981,0
4.977690416,0
5.019624419,1
5.028559778,1
4.977946077,1
4.942627321,0
5.057132924,1
4.94261912,1
4.942412185,0
5.05272521,1
5.056997422,1
4.983330774,1
4.942392445,1
5.023739246,0
5.05675833,0
5.024619632,1
5.057123611,0
5.028701148,1
4.977666821,0
4.977904967,1
5.05689101,1
5.028210856,1
4.942764166,1
4.972898187,1
5.056861586,1
4.913140727,1
5.023718913,1
4.942531353,1
5.028449606,0
4.926624148,1
5.024483663,0
4.942509741,1
4.942392445,1
5.056864559,1
5.019642824,1
5.062029135,0
5.05699724,0
5.056999515,1
4.977807229,1
5.028201942,1
5.05240624,1
5.056658865,0
5.028220365,1
5.057132924,1
5.056855398,0
5.056629168,1
5.023999199,1
5.028332841,1
5.028434099,1
5.02843358,1
5.023819446,1
4.942627036,1
5.056642363,0
4.961383127,1
5.052414383,1
4.937690475,1
5.05686826,0
4.978199725,1
5.024076922,1
4.937807772,1
5.052052534,0
5.056750989,1
5.05308518,0
5.05668113,1
5.052085498,1
5.012501715,1
5.056865075,0
5.057123884,1
5.052957541,0
5.052415294,1
5.056684315,0
5.028490818,1
4.977795142,0
4.942764356,1
5.056764396,1
4.942627512,1
5.057124066,1
5.05699724,1
5.056757875,0
4.942392445,1
5.062247225,1
5.028133318,1
5.052717645,1
4.972937346,1
5.053015692,0
5.05674292,1
4.978046145,0
5.052423892,1
4.937573464,1
5.052184969,1
5.052464118,1
5.024251045,1
5.028701148,0
5.028200965,0
5.028201942,0
5.056638207,1
5.052279153,0
4.926329844,1
5.053085935,1
5.028221205,1
5.056635386,1
5.024086155,1
4.942392922,1
5.04124582,1
4.948867243,1
5.052159964,1
5.057124066,0
5.028263484,1
4.977926341,1
5.028418563,1
5.028333299,1
5.028326705,1
4.973032437,0
4.942451569,1
5.028546529,1
4.937573178,1
5.056990809,1
5.05309587,0
5.057132651,1
4.977675023,1
5.028559778,1
4.978182821,1
5.02855932,1
4.942627321,1
5.052173819,1
4.926486245,0
5.02855932,1
5.052173636,1
5.056987927,1
5.052719442,1
5.056757875,1
5.028468808,1
5.028565456,0
5.056766914,1
4.942764166,0
5.056869837,1
4.942549981,1
5.052418029,1
5.028424086,0
5.056996967,1
5.057005794,1
5.023819629,1
5.052339187,1
4.978043343,1
5.028569546,1
4.977889764,1
5.057126614,1
5.012405064,1
4.942529575,0
5.061930735,1
5.052720531,1
5.023576921,1
5.052181687,0
5.056980404,1
4.977830963,1
5.056758481,1
4.942530623,0
5.028432481,1
5.028690677,0
5.05673206,1
5.019992737,1
5.028191013,1
5.05228292,0
4.937866898,1
4.926114314,0
5.052054873,1
4.937807772,1
4.926114314,1
5.028201759,1
5.052553714,1
5.05678375,1
4.977912428,1
5.052853786,1
4.926348916,1
5.028245995,1
5.056755327,1
5.052270281,1
5.056759846,1
4.97767474,1
4.942392445,1
5.056996967,1
5.056764366,1
5.041245363,1
5.056987927,1
5.062385178,1
4.942451569,1
5.012398009,1
5.028191471,1
5.05662298,1
4.937807518,1
4.937807772,1
5.052415294,1
5.056651858,0
4.978042273,1
5.056764821,0
5.028296972,1
5.052405967,1
5.04824689,1
5.04824689,1
5.028162074,1
5.056777258,1
4.937573178,1
4.977792309,0
5.028322371,1
4.977677384,0
5.023955323,1
5.041106961,1
5.056990475,1
5.056628986,1
4.977577474,1
5.023824735,1
4.942627036,1
5.024157026,1
5.023945355,1
5.01252156,0
5.028567898,1
4.942627036,0
4.977677384,1
4.942490477,0
5.056745438,1
5.052287234,0
5.028337176,1
5.052047004,1
5.056632747,1
5.056738825,0
5.056535315,1
5.028259638,0
5.056764366,1
5.056635599,0
5.052046549,1
5.056867744,1
5.012877491,1
5.052277056,0
5.056990748,1
5.028191013,1
5.028333116,1
5.04814221,1
5.057123884,1
5.056987927,0
5.028127791,1
4.942404079,1
5.052173363,1
5.028333116,1
5.028419293,1
5.056891465,1
5.023727536,1
5.053095961,1
5.052717645,1
5.028565731,0
5.056784205,0
5.028191013,0
4.973033036,1
5.052050772,1
5.052389257,1
5.056657075,0
5.052415294,1
4.97767474,0
5.056634689,1
4.948637032,0
5.052165889,1
4.942392445,1
4.977909154,1
4.978002706,1
4.926330163,1
5.023621989,0
4.942627321,1
5.052341071,1
5.052389257,1
5.02381969,0
4.937573178,1
5.028322645,0
4.972894655,1
4.999721266,1
5.0521819,1
4.937573178,1
5.052184969,1
5.056923225,0
5.028225448,1
5.041015587,0
4.942392445,1
4.942823861,1
4.937711582,1
5.02357686,1
4.937615424,1
4.977812203,1
5.056632413,1
5.028336932,1
4.94276388,1
4.942509741,0
4.913258032,1
5.056770888,1
4.948617483,1
5.024180004,1
5.057132651,1
5.05227417,1
5.028419751,1
4.942412471,1
5.028432664,1
4.97767474,0
4.978043627,1
4.942808437,1
5.056734427,1
5.052043996,1
4.972917545,1
5.056777258,1
5.052204352,1
5.028565914,0
5.053096052,1
5.028565456,1
5.056764366,1
5.052184969,0
5.056654072,1
4.977945605,0
4.937573178,1
5.052724937,1
5.023818895,1
5.057003489,0
4.973265057,1
5.028284184,0
5.056856239,1
5.02845852,1
4.973129704,1
5.052270281,1
5.033979079,1
5.052240568,0
5.028338336,1
4.977946077,1
4.942392731,1
5.056631412,1
5.028567898,1
5.052727944,1
5.028136688,1
4.942392922,1
4.977677384,1
4.937944619,0
4.999737359,1
4.977670396,0
4.973265247,1
5.028342213,1
5.052405967,1
5.056994904,0
5.056637237,1
4.942392922,1
5.052424348,1
5.056997422,0
5.02843358,1
4.94276388,1
5.056997422,1
5.024619632,1
5.062275361,1
4.942392922,1
5.057057665,1
5.056614204,1
4.942783905,1
5.028201942,0
5.041235336,1
5.05699724,1
4.937711582,1
5.023809203,1
5.0569882,1
5.05699093,0
5.028237903,1
5.052420641,0
4.913471106,1
5.028690677,1
5.057132651,1
5.052291427,1
5.024619816,1
5.057124066,0
5.028554985,1
5.056868139,1
5.052524092,1
5.028632836,0
5.028326705,1
4.972917735,0
5.056880666,1
5.056764366,0
5.012635603,1
4.942392445,0
5.056968817,1
5.023945355,1
5.023587072,1
4.99990611,1
5.024251504,1
5.052282282,0
4.973037671,1
4.978049261,1
5.056764821,1
5.056757875,1
5.056786571,1
4.948105233,0
5.052542108,1
4.983611413,1
5.056861313,1
