RMC,CCC,Complexity
7.5,3.61641038,1
8.5,3.624244033,1
8.5,3.623665743,1
17,3.623834917,1
8.5,3.624117942,1
29,3.638837829,1
29.5,3.623709097,1
14,3.604910356,1
23,3.623777572,1
23,3.62461638,1
16.5,3.6242134,1
31.5,3.615055704,1
26.5,3.624192488,1
14,3.624069711,1
17,3.602128524,1
11,3.633886003,1
23.5,3.623631548,1
20,3.624133145,1
23.5,3.624835532,1
17,3.603299967,1
14.5,3.623951178,1
20,3.623705647,1
11,3.604206407,1
31.5,3.623621725,1
14,3.62315746,1
20.5,3.623333448,1
32,3.624135946,1
31.5,3.624949039,1
5.5,3.62352715,1
26,3.624137612,1
26.5,3.624216974,1
13.5,3.623663976,1
23,3.623721754,1
17,3.622029019,1
23.5,3.616338035,1
16.5,3.623348157,1
17,3.623527286,1
25.5,3.623601193,1
20,3.622574112,1
16.5,3.602365041,1
13.5,3.62443731,1
11,3.601094632,1
29,3.623473896,1
17.5,3.623899189,1
5,3.603799493,1
10.5,3.623521678,1
11,3.623669206,1
14,3.62410268,1
4.5,3.60172437,1
23.5,3.613486407,1
11.5,3.623559747,1
20,3.614800758,1
17.5,3.62479244,1
14,3.623179811,1
17.5,3.6327363,1
16.5,3.62389248,1
7.5,3.623804001,1
11,3.623499198,1
23,3.623944701,1
11,3.613948059,1
29,3.623115479,1
8.5,3.624109875,1
13.5,3.640115614,1
32.5,3.624248518,1
26,3.624151918,1
20.5,3.62343635,1
32.5,3.623825258,1
11,3.624270476,1
26.5,3.623388153,1
16.5,3.62517159,1
11,3.601747791,1
17,3.623644648,1
10.5,3.604705446,1
20,3.626433601,1
23.5,3.624219671,1
11,3.614267846,1
2.5,2.423176078,0
2.5,2.423176078,0
2.5,2.42166543,0
2.5,2.42166543,0
2.5,2.421679871,0
2.5,2.42166543,0
1.5,2.422087745,0
1.5,2.42166543,0
2.5,2.422019079,0
1.5,2.422087745,0
20,3.170984228,0
10,3.172259423,0
16,3.170559028,0
14,3.170559028,0
18,3.170559028,0
14,3.170984228,0
20,3.170559028,0
14,3.17268442,0
14,3.170559028,0
10,3.170559028,0
12,3.172259423,0
20,3.170559028,0
12,3.170559028,0
10,3.170559028,0
22,3.174809813,0
8,3.170559028,0
8,3.170559028,0
16,3.172259423,0
10,3.174809813,0
14,3.172259423,0
14,3.172259423,0
12,3.17268442,0
8,3.170559028,0
12,3.176510004,0
12,3.170559028,0
12,3.170559028,0
20,3.172259423,0
10,3.171409225,0
10,3.170559028,0
12,3.170559028,0
14,3.170559028,0
14,3.169709034,0
14,3.170559028,0
12,3.172259423,0
2,3.170559028,0
8,3.171409225,0
6,3.170559028,0
22,3.170559028,0
12,3.169709034,0
18,3.172259423,0
10,3.172259423,0
14,3.173959615,0
8,3.170559028,0
10,3.170559028,0
12,3.170559028,0
6,3.170559028,0
12,3.17268442,0
10,3.170559028,0
26,3.170559028,0
12,3.170559028,0
14,3.173959615,0
18,3.170984228,0
2,3.169283833,0
14,3.170559028,0
12,3.172259423,0
10,3.171409225,0
4,3.170984228,0
18,3.170559028,0
10,3.172259423,0
12,3.173959615,0
12,3.170559028,0
12,3.170559028,0
16,3.169709034,0
6,3.170559028,0
14,3.170559028,0
8,3.172259423,0
14,3.171834222,0
8,3.170559028,0
12,3.174809813,0
18,3.170559028,0
18,3.170559028,0
16,3.170559028,0
10,3.170559028,0
14,3.173959615,0
10,3.172259423,0
12,3.170984228,0
16,3.173959615,0
14,3.170559028,0
28,3.170559028,0
10,3.170559028,0
10,3.170559028,0
8,3.170559028,0
10,3.170559028,0
8,3.170984228,0
6,3.170984228,0
20,3.170559028,0
8,3.170559028,0
12,3.170559028,0
18,3.170559028,0
12,3.170984228,0
8,3.170559028,0
10,3.170559028,0
6,3.170984228,0
16,3.170559028,0
10,3.170559028,0
20,3.170559028,0
14,3.170559028,0
14,3.170559028,0
10,3.170559028,0
6,3.170984228,0
6,3.174809813,0
12,3.173959615,0
12,3.173959615,0
14,3.170559028,0
6,3.176510004,0
12,3.170559028,0
10,3.170559028,0
6,3.17268442,0
18,3.172259423,0
12,3.170559028,0
12,3.170984228,0
10,3.170559028,0
14,3.170559028,0
14,3.170559028,0
4,3.169709034,0
10,3.170559028,0
14,3.170559028,0
6,3.170984228,0
12,3.171409225,0
12,3.170559028,0
8,3.170559028,0
12,3.172259423,0
8,3.170559028,0
18,3.171409225,0
24,3.171409225,0
6,3.173959615,0
14,3.172259423,0
16,3.170559028,0
12,3.170559028,0
10,3.170559028,0
8,3.170559028,0
6,3.174809813,0
14,3.170559028,0
16,3.170559028,0
6,3.173959615,0
16,3.170559028,0
12,3.170559028,0
8,3.172259423,0
10,3.17268442,0
6,3.170559028,0
14,3.170559028,0
6,3.170559028,0
16,3.170984228,0
10,3.170559028,0
18,3.170559028,0
10,3.170559028,0
10,3.170559028,0
16,3.170559028,0
10,3.171409225,0
10,3.170559028,0
20,3.170559028,0
8,3.170559028,0
10,3.170559028,0
14,3.170559028,0
14,3.170559028,0
12,3.170559028,0
12,3.172259423,0
27,2.152177357,1
26,2.152253606,1
48.5,2.160432069,1
34.5,2.151592829,1
45.5,2.153104436,1
35.5,2.15343937,1
32,2.154569649,1
22,2.159668086,1
29,2.17205062,1
23.5,2.154042494,1
49,2.157006844,1
29.5,2.169706269,1
47.5,2.170012669,1
22,2.16253466,1
37.5,2.162201414,1
34.5,2.159722737,1
57.5,2.173162528,1
33,2.152252494,1
61.5,2.160205515,1
22,2.163808388,1
48.5,2.159956103,1
29.5,2.158374121,1
49.5,2.163967345,1
22,2.153139714,1
22,2.154120843,1
44.5,2.160937521,1
40.5,2.153148381,1
34.5,2.151891704,1
50,2.162260089,1
25,2.152112082,1
49,2.157297549,1
25,2.174788132,1
52.5,2.151834859,1
29.5,2.160487034,1
29.5,2.151726294,1
52.5,2.156463437,1
39.5,2.162535269,1
44.5,2.158159817,1
33,2.162981699,1
44.5,2.158961003,1
37,2.152949441,1
36.5,2.169331524,1
43.5,2.157960726,1
34,2.158474917,1
46.5,2.152873791,1
28,2.157768938,1
29.5,2.16236336,1
56,2.152854413,1
27,2.154391404,1
37,2.153050991,1
44.5,2.15394447,1
26,2.152572756,1
38.5,2.152452748,1
36.5,2.162523345,1
38,2.152928269,1
30,2.16687403,1
29,2.159393199,1
32,2.158421092,1
57,2.154205051,1
24,2.153954368,1
44.5,2.160608114,1
33.5,2.152046461,1
57.5,2.152625821,1
29,2.158097297,1
27.5,2.152792401,1
32,2.158652766,1
53.5,2.159263718,1
28,2.156761068,1
28.5,2.159838733,1
24,2.161246606,1
33,2.159394632,1
29,2.168362962,1
50.5,2.175503869,1
22,2.158994623,1
24.5,2.157559449,1
43.5,2.157524598,1
31.5,2.156551888,1
23.5,2.158201482,1
43,2.152972707,1
25,2.152887545,1
48.5,2.159904262,1
23,2.152268973,1
30.5,2.155731896,1
51.5,2.174496143,1
35,2.160975259,1
50.5,2.157705566,1
35.5,2.163695085,1
58,2.154020887,1
30,2.157047246,1
43.5,2.169870647,1
29,2.170302497,1
52,2.159868531,1
34.5,2.152373651,1
42.5,2.156554012,1
42.5,2.15357785,1
42.5,2.159838669,1
51,2.17168012,1
42.5,2.152598323,1
42.5,2.152918096,1
43,2.157499773,1
42.5,2.156759278,1
64.5,2.158653903,1
42.5,2.160178015,1
44,2.158198678,1
42.5,2.159014066,1
42.5,2.153217778,1
64.5,2.160419175,1
43.5,2.159706395,1
42.5,2.17184273,1
53,2.151775909,1
52,2.16029796,1
43.5,2.153118799,1
26,2.157970962,1
26.5,2.160084032,1
26.5,2.15982145,1
42.5,2.164253528,1
43,2.152168847,1
36,2.151842256,1
57,2.155471444,1
29,2.162020341,1
22,2.154459008,1
54,2.164341414,1
30,2.152581072,1
44,2.158562968,1
28,2.168900223,1
56,2.157563856,1
29.5,2.156415534,1
27,2.171533955,1
44,2.157328627,1
23,2.158669981,1
60,2.160968628,1
23,2.169669196,1
48,2.157199476,1
22,2.153950705,1
55,2.172562837,1
36.5,2.152450719,1
30.5,2.160914779,1
61.5,2.171071399,1
26.5,2.157094722,1
54.5,2.160273199,1
33,2.161123941,1
50.5,2.157901248,1
33.5,2.152754767,1
35,2.158602481,1
24,2.158532845,1
31,2.166910176,1
26,2.158184498,1
52.5,2.152703969,1
36.5,2.171380444,1
34,2.152711718,1
27,2.153020148,1
58,2.171038022,1
31.5,2.153306379,1
35,2.160453509,1
27.5,2.156825466,1
62,2.163183359,1
22,2.161143996,1
31.5,2.15877106,1
32,2.159764614,1
35,2.159385687,1
42.5,2.15745365,1
35.5,2.162828425,1
55,2.163715374,1
25,2.152089265,1
27,2.155128475,1
26,2.162745243,1
44.5,2.160299918,1
26,2.152233326,1
35,2.169640707,1
47.5,2.178595649,1
27,2.170692187,1
44,2.176329042,1
33,2.173544223,1
47.5,2.159220294,1
33,2.153180466,1
43.5,2.170891856,1
37.5,2.156807228,1
31,2.164604439,1
44.5,2.153522655,1
22,2.163478806,1
53,2.16218286,1
23,2.152427361,1
58,2.154292566,1
22,2.162459281,1
32,2.169823317,1
60,2.169938221,1
23,2.160001887,1
39,2.157445401,1
36.5,2.154202879,1
54.5,2.168210745,1
26.5,2.158342131,1
30.5,2.154718694,1
37,2.160826324,1
38,2.162820357,1
40.5,2.163207652,1
45.5,2.160889627,1
22,2.1649658,1
53,2.152910738,1
41,2.158028264,1
49,2.15977347,1
24,2.166525215,1
29,2.156108923,1
27.5,2.160060721,1
50.5,2.159567785,1
28.5,2.156960409,1
34,2.158993006,1
33.5,2.171253783,1
56,2.157246135,1
30,2.152003251,1
37.5,2.164924249,1
49,2.163535203,1
22,2.160311935,1
25,2.161196126,1
43.5,2.155580915,1
28,2.154567771,1
47.5,2.163014319,1
23,2.167644262,1
30.5,2.153005576,1
60,2.153031118,1
24,2.157264879,1
33,2.153650322,1
33,2.151926139,1
25,2.155937478,1
34.5,2.156408878,1
53,2.151698583,1
39.5,2.152470012,1
37.5,2.153539984,1
35.5,2.1522916,1
31,2.155013527,1
53.5,2.151564571,1
29,2.173985865,1
32.5,2.153075993,1
9,2.163091472,1
26,2.161840791,1
61,2.159780792,1
7,2.159296645,1
56,2.159093282,1
62,2.164727173,1
24.5,2.151692386,1
32,2.156769967,1
33,2.159103859,1
51,2.159802573,1
31,2.161012747,1
43,2.159989707,1
12,2.155957237,1
56,2.157509989,1
37.5,2.153275609,1
50,2.160217199,1
21,2.170399206,1
32,2.157915583,1
20,2.158474589,1
24.5,2.155124262,1
45,2.158867781,1
26,2.159915973,1
7.5,2.153769353,1
45,2.173614236,1
61.5,2.153108175,1
38,2.161665824,1
73.5,2.15416817,1
20.5,2.156111836,1
62,2.157662461,1
55.5,2.153129735,1
50,2.170573022,1
48.5,2.15298942,1
62,2.152877026,1
35,2.155725751,1
14,2.16437084,1
61,2.152947754,1
39,2.165794131,1
13,2.161493476,1
20,2.171185647,1
55,2.155996386,1
42.5,2.152830521,1
19.5,2.157320231,1
56,2.154747937,1
24.5,2.15419153,1
33,2.159222613,1
48.5,2.152712027,1
62,2.152723679,1
42.5,2.152417897,1
19.5,2.153539957,1
54.5,2.169984964,1
48,2.152277496,1
19.5,2.152584159,1
61,2.169846481,1
12.5,2.152817052,1
30.5,2.170388438,1
60.5,2.170024616,1
31.5,2.15446817,1
49.5,2.152026738,1
49.5,2.15505293,1
37,2.161577357,1
25.5,2.154038888,1
61.5,2.152163494,1
38,2.159411571,1
44,2.16071649,1
12.5,2.155341293,1
25.5,2.154950392,1
35,2.15848643,1
44,2.160644375,1
63,2.16286128,1
33,2.172290311,1
19.5,2.152089713,1
51,2.154746593,1
49,2.153950224,1
50,2.15578338,1
49.5,2.153226352,1
43.5,2.152801962,1
25.5,2.158388584,1
43.5,2.152931723,1
50,2.159758762,1
22,2.15889581,1
43,2.155466346,1
24.5,2.158764355,1
61,2.15610107,1
56,2.15930986,1
60.5,2.158282833,1
55.5,2.153096539,1
27,2.15640275,1
31.5,2.154859453,1
25.5,2.153226957,1
61.5,2.154466176,1
61.5,2.15311863,1
13,2.15218847,1
61,2.171277943,1
38.5,2.152901336,1
37.5,2.154959962,1
26,2.162674307,1
20,2.159091694,1
31,2.152091524,1
29.5,2.152741269,1
56,2.169368598,1
63,2.160238648,1
36.5,2.153773223,1
43.5,2.152195758,1
56,2.161622931,1
8.5,2.158572814,1
40,2.162295966,1
19.5,2.155350024,1
50,2.156533504,1
8.5,2.159168443,1
62,2.15927618,1
26,2.16048943,1
62,2.171079662,1
38.5,2.157336324,1
61,2.173022558,1
50,2.157489363,1
13.5,2.156529445,1
45,2.152540393,1
55,2.162393089,1
62,2.160865466,1
6,2.142595661,1
13.5,2.153530349,1
8,2.160542051,1
24.5,2.151803761,1
7,2.169169381,1
66.5,2.152502387,1
32,2.158067736,1
10,2.155386228,1
25,2.160404543,1
44.5,2.152561841,1
20,2.159348511,1
25,2.15909945,1
14.5,2.154764009,1
32.5,2.158129734,1
56.5,2.152222976,1
67.5,2.152489688,1
21,2.162317928,1
31.5,2.152569573,1
20,2.158504083,1
38,2.161202445,1
56.5,2.15363077,1
50,2.16275866,1
56,2.153504429,1
18,2.152884412,1
12.5,2.153300764,1
32,2.159736726,1
26.5,2.152011019,1
54.5,2.152502498,1
63,2.170538135,1
45,2.162313861,1
18,2.171239726,1
55,2.156835732,1
40,2.162951662,1
33,2.156723346,1
20,2.162320594,1
20,2.15626345,1
68,2.163139668,1
7,2.152226174,1
62,2.155054075,1
62,2.164522341,1
6.5,2.158478272,1
55.5,2.158140308,1
38,2.159731932,1
25.5,2.155519405,1
14,2.179971731,1
50.5,2.153442529,1
13.5,2.162769854,1
37.5,2.152388886,1
8,2.170761934,1
25,2.155691527,1
74,2.161915287,1
50,2.169887823,1
50,2.161372117,1
61.5,2.155741131,1
48.5,2.154628352,1
63,2.159040843,1
56,2.16013082,1
61.5,2.153808257,1
36.5,2.15276349,1
49.5,2.170822865,1
34,2.155450664,1
49.5,2.170446156,1
38.5,2.151839224,1
44.5,2.15238201,1
32.5,2.153640281,1
45,2.173844085,1
55,2.159168183,1
38,2.158629669,1
18,2.152783813,1
19.5,2.15428203,1
62,2.158898745,1
19.5,2.152464946,1
50,2.158327292,1
7,2.152547137,1
50,2.158587708,1
43.5,2.154499445,1
56.5,2.152365542,1
49.5,2.155304682,1
50.5,2.158779472,1
37,2.157042096,1
50.5,2.15250235,1
51,2.159938249,1
19,2.167398473,1
7,2.152565425,1
63,2.156590445,1
7.5,2.15940694,1
39,2.156737542,1
26,2.15313794,1
55,2.152825922,1
61.5,2.15854883,1
63,2.173824695,1
50,2.158513884,1
9,2.161758522,1
50,2.152453971,1
44,2.157799162,1
66.5,2.154331218,1
51,2.161699296,1
8.5,2.15735415,1
61,2.163979765,1
20.5,2.156943925,1
54,2.152415918,1
45,2.156242255,1
30.5,2.154144405,1
26.5,2.151873384,1
50,2.160372406,1
32,2.153190781,1
50,2.157713865,1
31.5,2.159985688,1
57,2.158488143,1
26,2.162018108,1
42.5,2.159465941,1
55,2.161076405,1
46,2.16185085,1
42.5,2.154391851,1
44,2.15766378,1
9,2.166242079,1
37,2.160175666,1
18.5,2.153633847,1
61.5,2.152266598,1
10.5,2.151575103,1
14,2.1596835,1
25,2.158829571,1
25.5,2.155811063,1
50.5,2.152619718,1
49,2.163482187,1
54.5,2.160274409,1
63,2.158205527,1
14.5,2.152963374,1
62,2.159244612,1
18.5,2.153339358,1
14,2.156607865,1
56,2.159434786,1
13,2.158908098,1
7,2.154868031,1
27,2.162519627,1
44,2.156328671,1
20,2.161082431,1
62.5,2.152604354,1
36.5,2.154086687,1
12,2.152610032,1
62,2.162664951,1
19,2.159572018,1
23,2.168374233,1
61,2.159226626,1
32,2.161285737,1
55.5,2.152989095,1
21,2.165219872,1
56,2.160532148,1
38.5,2.154599435,1
56,2.161678803,1
25,2.161364157,1
55.5,2.156653899,1
20.5,2.153414988,1
56,2.161840447,1
30.5,2.153548843,1
18.5,2.156569988,1
46.5,2.156787446,1
47.5,2.153031569,1
31.5,2.157739572,1
14.5,2.154412486,1
62,2.159544247,1
6.5,2.15677627,1
36.5,2.152865839,1
12.5,2.152947235,1
14.5,2.153551762,1
14.5,2.151769532,1
32,2.172663789,1
14.5,2.153591701,1
56,2.159324184,1
57,2.16007879,1
25,2.153215973,1
44,2.159747449,1
44,2.15458585,1
30,2.152842278,1
59,2.152233784,1
50.5,2.152332352,1
26,2.167614652,1
31.5,2.156718795,1
18,2.155408615,1
45,2.174716867,1
37.5,2.152496095,1
45,2.158326613,1
31.5,2.15203689,1
26.5,2.153066758,1
36.5,2.170215196,1
20,2.172025509,1
60,2.160003883,1
26,2.160959709,1
39,2.158503424,1
62,2.166453214,1
60,2.159338444,1
8.5,2.153102751,1
50,2.159679595,1
38,2.157836248,1
49.5,2.1586843,1
25,2.159094258,1
44,2.159795823,1
54.5,2.153030766,1
32,2.157652686,1
44,2.153549496,1
30.5,2.152610879,1
25.5,2.171003108,1
29.5,2.155188201,1
49,2.156702965,1
38,2.161455431,1
29.5,2.152894431,1
23,2.154758965,1
20,2.159951019,1
56,2.160105449,1
32.5,2.155189056,1
6,2.149914133,1
21,2.16216472,1
48,2.159193264,1
18.5,2.153534823,1
20,2.160513337,1
61,2.161871974,1
26,2.162229072,1
5.5,2.149151215,1
45,2.169666276,1
20.5,2.153261795,1
38,2.158457149,1
32.5,2.157991938,1
25,2.15272947,1
33,2.162189612,1
30.5,2.151863699,1
12.5,2.152789038,1
18,2.151695442,1
43.5,2.153553933,1
20,2.160937435,1
55,2.156990077,1
49,2.161130071,1
15,2.160435485,1
25,2.1617626,1
61.5,2.152826883,1
49,2.153008809,1
39,2.155925719,1
63,2.163520639,1
19.5,2.153185939,1
50.5,2.151840102,1
31,2.159269589,1
27.5,2.158492847,1
19.5,2.153985044,1
31.5,2.152975105,1
19,2.158263083,1
38,2.158132819,1
44.5,2.152067253,1
20,2.158512783,1
43.5,2.152736789,1
67,2.155616763,1
1.5,1.837190093,0
3.5,3.328939599,0
2,0.415717443,0
1.5,0.616508199,0
3.5,0.603605922,0
3.5,0.398999802,0
3,0.450438867,0
3,0.43694467,0
5,3.728986027,0
6.5,3.113419331,0
4.5,3.531929124,0
7,3.113441398,0
6,3.566912086,0
5.5,3.117959747,0
6.5,2.921433222,0
6.5,3.118565402,0
7.5,3.714549643,0
7,3.110519893,0
8.5,3.735901592,0
5.5,3.111158506,0
5.5,3.731676481,0
7,3.104388852,0
5,3.584135785,0
4.5,3.113222354,0
5.5,3.112420823,0
5,3.13847439,0
6,3.153838526,0
7,3.11391634,0
5.5,3.116583926,0
7,3.100327917,0
6.5,1.598060514,0
5,3.102538065,0
5,3.783634858,0
7,3.113009812,0
6.5,3.027466898,0
7,3.100776106,0
6.5,3.029363584,0
6,3.0937212,0
5.5,3.508626817,0
7,3.113298547,0
8,3.112758021,0
6,3.113446169,0
7,3.020554627,0
6,1.658721553,0
7,1.545458081,0
5,3.113699955,0
8,3.029523569,0
4.5,3.110791978,0
6.5,3.153707856,0
6,3.110633092,0
5,3.709292671,0
7,3.110860799,0
7.5,3.715171384,0
4.5,3.101408107,0
4.5,3.731663357,0
4.5,3.113782038,0
6,3.026516193,0
5,3.113383961,0
4.5,3.056639027,0
7,3.106606405,0
8,3.023188357,0
7.5,3.095858175,0
7,3.024781008,0
8.5,1.691347898,0
7.5,3.14424819,0
7,3.106338834,0
7.5,1.545162066,0
6.5,3.113271697,0
6,3.021278764,0
8,3.093845478,0
8,3.027273717,0
5,3.111676394,0
6.5,3.566985155,0
7.5,3.111124431,0
7,1.54529338,0
5,3.120738401,0
7.5,3.112532984,0
5.5,3.113333488,0
4.5,2.912889349,0
5.5,1.672175979,0
5,1.545233221,0
6.5,3.111220894,0
5,2.982560801,0
6.5,3.108790672,0
4.5,3.144215287,0
6.5,1.665756885,0
5.5,3.731668607,0
6.5,3.11350598,0
5,3.783577634,0
5.5,1.672109227,0
8.5,1.545445304,0
5,3.113873725,0
6.5,3.024502422,0
7.5,3.125972838,0
7,2.827385092,0
7,3.094194839,0
5.5,1.545304895,0
5,1.672009707,0
7.5,3.017818583,0
5.5,1.672235926,0
6,1.545647022,0
7,3.110699978,0
6.5,3.062174711,0
8,3.113205564,0
7.5,3.735901251,0
5.5,3.104902934,0
5,3.020993005,0
7.5,1.672145235,0
5.5,3.731566171,0
6.5,1.671937213,0
5,3.027850214,0
7.5,1.672032832,0
8,3.027344028,0
6,3.106013168,0
7.5,2.980340292,0
6.5,1.665820769,0
6,3.716586,0
6,1.679761988,0
5.5,3.021008038,0
6.5,3.100808813,0
6.5,3.027317255,0
6,3.113102167,0
6.5,3.783743732,0
7,1.656685661,0
5,3.112240126,0
7.5,1.672097829,0
8.5,3.515364183,0
6,3.111156329,0
7,3.154433067,0
7.5,1.672188911,0
8,3.027621109,0
7.5,1.671549488,0
7,3.144093614,0
7.5,1.67955823,0
4.5,2.94278934,0
6.5,1.671692236,0
6.5,3.768604526,0
5,1.672063079,0
7.5,3.107122652,0
6.5,3.113447882,0
6,1.545414988,0
6,1.672088202,0
5,3.537601207,0
7.5,3.113026758,0
6.5,3.553362444,0
7,1.672098434,0
7.5,3.599685339,0
8.5,3.120799486,0
5,3.030352815,0
7,3.11397491,0
6.5,3.511517158,0
6,3.117983156,0
7,3.021030654,0
7,1.656609514,0
5.5,3.021778156,0
6,3.099642719,0
6.5,3.618228285,0
7,3.112158902,0
6,3.033627003,0
6,1.672059502,0
5.5,3.029281026,0
6,3.113213246,0
7,3.153926737,0
5.5,3.10881219,0
6,3.531717048,0
7,3.113450027,0
6.5,3.026674866,0
6.5,3.110816855,0
5.5,3.718114852,0
7.5,3.12144637,0
6,3.584082479,0
6,3.113086801,0
6,3.783724609,0
5.5,3.113315403,0
7.5,2.895780928,0
6,3.115851098,0
4.5,3.056607549,0
7,1.679787728,0
6,1.545460135,0
5.5,3.110544056,0
6.5,3.789439546,0
6.5,1.672232498,0
4.5,3.021172632,0
7,3.12113031,0
8,3.783562058,0
7,3.110662115,0
6,3.018037174,0
7,3.117786961,0
6.5,3.783747107,0
5.5,3.110818069,0
8,3.10257318,0
7,1.67200284,0
5.5,3.515086461,0
7,3.137419611,0
4.5,3.663560321,0
6,3.120915894,0
6.5,3.027283102,0
6.5,3.117870105,0
7,3.564558078,0
6.5,1.67215357,0
5.5,3.778695183,0
6.5,1.67199139,0
7,3.024460083,0
7,3.112980248,0
5.5,3.026210634,0
7,3.113229532,0
5,3.731568295,0
4.5,3.113281072,0
5.5,2.900992067,0
6.5,1.672295639,0
5,3.021060235,0
5,3.113201041,0
6,3.783825696,0
7.5,3.10834786,0
5,3.030532311,0
6.5,3.113278287,0
6.5,3.027601157,0
5,3.110558202,0
6,3.02113425,0
7,1.671905852,0
7.5,3.027271674,0
7,3.10890301,0
6,3.023176398,0
5.5,3.111128269,0
7,3.52040269,0
6,1.672263034,0
6.5,3.030517619,0
7.5,3.111469238,0
7,3.53181257,0
6,3.104715033,0
4.5,3.154000932,0
6,1.672265245,0
5.5,3.064222331,0
6,3.112913622,0
5,2.889785776,0
7,1.672099671,0
5,3.153852379,0
6,1.672022787,0
5.5,1.597938115,0
6.5,3.113456115,0
5.5,1.545523658,0
8,3.110606503,0
7,3.02723604,0
5,3.113125666,0
5.5,3.027423331,0
8,1.67196195,0
4.5,1.561761084,0
6.5,3.104399679,0
6.5,3.042915555,0
6,3.10786718,0
8,3.783794949,0
6.5,1.672217326,0
7,1.545179617,0
6,3.112359055,0
8,3.025058314,0
7,1.671944118,0
8,3.153879216,0
6.5,3.11095895,0
6,1.545506241,0
7,3.113144113,0
7,3.753340011,0
4.5,3.118403823,0
8.5,1.545234484,0
8,3.110612103,0
4.5,3.023632722,0
8,3.113290552,0
6,3.029551085,0
5,3.1131967,0
7.5,3.731681151,0
6,3.113115802,0
7,3.153986521,0
8.5,3.111190472,0
7.5,3.77389472,0
7.5,3.104838804,0
6.5,3.614142249,0
5.5,1.680367777,0
7.5,3.021193027,0
7,1.671856413,0
6.5,3.731923888,0
8,3.104282536,0
5.5,3.030649353,0
7.5,3.113392735,0
5.5,3.056551642,0
6.5,3.110728511,0
6.5,3.021255412,0
4.5,3.094127941,0
5.5,3.783662692,0
7.5,3.090635872,0
6,1.545828459,0
7,3.1009167,0
7.5,3.789444449,0
5.5,3.11327496,0
7,3.102762781,0
7.5,3.120979911,0
7,3.153691876,0
7,3.111110513,0
7,3.153779859,0
5,3.113400915,0
6.5,3.153931843,0
5.5,3.113466324,0
6.5,3.027289145,0
4.5,1.671961945,0
6,1.561569073,0
6.5,3.107077882,0
6,1.591087867,0
7,3.11329969,0
6,3.78379679,0
5,3.113237438,0
4.5,3.029369752,0
8,3.113513044,0
5,3.153812967,0
6.5,3.093709375,0
7.5,1.545238899,0
4.5,3.120993495,0
6,3.534687529,0
4.5,3.110859995,0
5.5,3.026588597,0
6,3.104349088,0
5,3.030523866,0
7,1.672102109,0
5,2.918241455,0
7,3.127659654,0
5,3.028939115,0
5.5,3.10702185,0
7,3.731613739,0
5,1.671993389,0
5,3.772943902,0
6.5,3.12710875,0
6.5,3.018835373,0
5,3.113278757,0
5,3.025040249,0
7.5,3.11324142,0
6,3.021226942,0
7,3.120705162,0
7,3.772203397,0
7.5,3.110928103,0
6.5,3.027549476,0
7,1.672127174,0
6.5,3.783582126,0
6,3.110899974,0
4.5,3.712288101,0
7.5,3.110973147,0
4.5,3.731737004,0
8.5,1.672204626,0
7.5,3.030326201,0
7,3.093736413,0
7,3.030742173,0
7,1.671856024,0
5.5,3.154126656,0
7,3.118109682,0
5,3.032850369,0
4.5,1.671761962,0
4.5,3.73590195,0
6.5,1.671909839,0
7,3.771941718,0
6.5,3.114116813,0
5.5,3.777370754,0
7,3.137461124,0
7.5,3.586909224,0
6,3.12700098,0
7,3.762818863,0
6,3.110952702,0
7,3.027513098,0
5,3.108663742,0
7,3.058188095,0
7.5,1.671913894,0
4.5,3.029284274,0
6.5,3.111010057,0
6,3.727108212,0
6.5,3.121111643,0
5.5,1.545772263,0
5.5,3.111010725,0
6,1.545121644,0
5.5,1.671911477,0
5,3.027271087,0
6,3.113205554,0
5.5,1.545537161,0
5,1.671906501,0
8,3.783674995,0
4.5,3.113259462,0
7.5,3.552290122,0
6,1.67247403,0
7.5,3.766414509,0
6,3.11083303,0
6.5,3.500836204,0
5,3.104602519,0
9,3.026421919,0
1,1.691550314,0
8.5,3.775488563,0
5.5,1.671928237,0
7,3.029495878,0
7,3.133787347,0
7,3.029457585,0
7,3.097355444,0
5.5,3.024515861,0
7,1.67965287,0
5,3.021336829,0
4.5,1.671945286,0
5,3.030542994,0
7,1.679586143,0
6.5,1.561692087,0
8,3.110936801,0
6.5,1.561621708,0
9,3.113629272,0
7,3.103109191,0
6.5,1.672001994,0
6,3.731700104,0
5.5,1.658488458,0
7,3.713923855,0
8,3.097544256,0
7,3.783641992,0
7.5,3.120982224,0
5,2.945531189,0
5.5,1.672084634,0
4.5,3.78367378,0
7.5,1.672065966,0
7,3.027415641,0
8,3.101783194,0
7,3.027224171,0
6.5,3.113278115,0
7.5,1.597763297,0
5.5,3.104674476,0
7,1.546326512,0
6,1.679879085,0
5.5,3.776527729,0
6,3.102967605,0
8,3.021741096,0
6,3.10455226,0
6,3.027596952,0
8,1.671857375,0
6,3.614174206,0
6,1.672096254,0
7,3.783833507,0
8,3.127583295,0
6.5,3.024332712,0
4.5,3.110789223,0
5,1.545466892,0
6.5,3.113389194,0
8,1.545520905,0
5,3.104855823,0
6.5,3.02107223,0
7.5,1.672411452,0
5,1.546197881,0
5.5,3.11095846,0
7,3.024319635,0
7.5,1.671872913,0
4.5,3.020262477,0
6.5,3.113422899,0
4.5,3.720884385,0
7,3.103600434,0
5.5,3.726833321,0
