CCL,PLC,Attack Surface
280.0447773,265.688445,0.03593598
263.0092025,247.28304,0.027715153
246.3111542,240.9434874,0.026705709
273.2099921,266.2280244,0.029734145
291.2193527,273.6940682,0.032185933
246.7018609,239.6281221,0.019641075
293.8549474,273.9946808,0.03708989
298.1263838,275.2002458,0.031464804
287.107388,272.7717512,0.030887909
255.8347347,247.6689265,0.028003573
287.7339082,273.4794728,0.030311022
147.1620247,142.0407742,0.021947536
291.4237693,275.095399,0.031032132
280.8792375,271.1160194,0.030455243
294.3653506,275.3056984,0.030599465
258.259501,242.364563,0.019641075
261.1221215,249.3111288,0.034349389
282.826218,272.9332374,0.030311022
301.0507237,274.8114825,0.03189748
243.0280953,239.6219587,0.026705709
271.1720658,255.1969758,0.029878364
290.569343,275.3052688,0.030455243
287.4151185,269.8059099,0.029157277
257.5110135,247.7852812,0.027715153
303.7605389,279.0525409,0.031464804
270.7296712,254.6921069,0.030311022
280.967421,269.8757998,0.029734145
292.4386983,277.0007457,0.032185933
291.1425711,276.4842616,0.030455243
242.6115292,241.1737068,0.026417304
294.7263569,281.9555733,0.031753254
280.1928049,259.2707909,0.029589927
288.5993722,270.0286867,0.029589927
266.1680598,268.2682199,0.029301493
258.4495308,242.3488896,0.026417304
262.7170534,246.2593068,0.028003573
298.9610162,277.5352246,0.031464804
285.6643057,271.6911065,0.029878364
269.9640472,263.8655208,0.029734145
202.8024194,208.0226416,0.023821823
261.7206383,268.8292296,0.029301493
289.6414164,275.0776178,0.029878364
137.7332112,137.4851883,0.020217647
287.4457992,272.7389852,0.030887909
292.2128602,276.5983093,0.029589927
258.4518949,242.342395,0.019641075
243.711549,239.8085642,0.026417304
242.2996785,234.6196713,0.034205156
257.9576046,242.3280406,0.019641075
277.8934739,256.7000885,0.036368694
289.5747094,275.9829814,0.029878364
217.2393086,224.7358212,0.025263718
293.6627755,274.7404382,0.030599465
296.3985708,276.8774439,0.031032132
298.2702056,278.9895875,0.030599465
262.2991452,256.5404856,0.029878364
283.2746093,269.1992405,0.029157277
268.0516503,257.7418616,0.02728253
298.1263838,276.3854955,0.031464804
258.2232548,250.1078197,0.027715153
280.6499906,265.0825927,0.02944571
283.3648935,271.3967037,0.030455243
251.7202925,255.7181196,0.027426737
264.7771026,254.544457,0.027570945
288.214594,272.8328198,0.029589927
281.0511738,270.6015678,0.030166802
295.9100968,276.725343,0.031032132
257.9552405,242.3472871,0.026417304
290.256128,276.0378817,0.031320579
253.9661592,244.2170804,0.027570945
252.9261998,246.2617509,0.02728253
258.4495308,242.3467248,0.026417304
255.7292587,244.550207,0.02728253
220.7436982,226.8385799,0.025696306
252.833049,245.1106422,0.027138324
249.9657659,240.4167979,0.027138324
285.7624066,268.2964002,0.029589927
288.9454845,275.1108845,0.029589927
296.5926333,281.7846752,0.031032132
260.8266072,249.331068,0.027570945
261.524386,250.9354707,0.028436207
217.1293193,225.6707251,0.025263718
294.3976938,277.4867325,0.030599465
280.2081919,275.7552262,0.030455243
233.5353141,237.4205975,0.026128902
225.1104728,232.7620339,0.019641075
288.7180837,269.3059641,0.03593598
260.073574,242.6987991,0.026849913
269.2658307,256.1549553,0.030311022
281.5370681,267.5477671,0.029589927
280.8150845,257.370494,0.029589927
254.4040122,245.8861098,0.027138324
